# ENSEMBLE SAMPLING ELLIPTIC OPTIMIZATION LOG
# SUCCESS!
# NUMBER OF POINTS PER SAMPLE = 6
number samples, inner min ave, inner min std, inner max ave, inner max std, outer min ave, outer min std, outer max ave, outer max std
167, 0.4839009455922726, 0.0974752346609242, 0.5784262499539445, 0.05197447145974472, 0.4481542279810978, 0.14084757825686456, 0.6000531243010923, 0.09167911231703298
168, 0.4839287712492562, 0.09718536204195544, 0.5785057979901088, 0.051829750168865894, 0.4480006905821653, 0.14044177989826906, 0.6000539284274606, 0.09140585116035041
169, 0.4840642924936767, 0.09691332489670432, 0.5785771024179954, 0.05168444414121419, 0.44828914384093055, 0.14007556032090646, 0.6001521053894953, 0.09114390207517288
170, 0.4836849585607865, 0.0967536173815945, 0.5787683981258371, 0.05159217710193074, 0.4471504654596253, 0.14044524714195164, 0.6002164893151517, 0.09087929078229919
171, 0.48233131062956713, 0.09807150408810783, 0.5793216903261469, 0.051944483986732515, 0.4438743688894961, 0.14640387572740612, 0.6006443540816057, 0.09078473762346584
172, 0.4795033132794336, 0.10454513616035357, 0.580463110426514, 0.05390109136096273, 0.4373693907161003, 0.16895354010741312, 0.6016618052066504, 0.0914930112421497
173, 0.47967519649775, 0.10426691547462075, 0.5806106955742925, 0.05377992418276202, 0.4377848226197539, 0.16855260715516257, 0.6019665655490505, 0.09131571143532279
174, 0.47983947240714153, 0.10398931646858872, 0.5808086623176454, 0.05368834099401262, 0.43818984780430636, 0.16815197137700477, 0.6023890924539421, 0.09122237617844613
175, 0.4800062473707908, 0.10371511239643716, 0.5809187348730299, 0.05355441217094842, 0.43859243961159206, 0.1677549269302369, 0.6026053739302987, 0.09100609692563943
176, 0.4801651306464674, 0.10344140321860812, 0.5809893864150656, 0.0534102304713694, 0.4389578896871252, 0.16734751658186983, 0.6027254331914947, 0.09076108596680336
177, 0.48029562585933894, 0.10316330901312239, 0.581028241140331, 0.05326163480742399, 0.4391906152705376, 0.1669026730073948, 0.6027553068436708, 0.09050520329929879
178, 0.4804185227551587, 0.10288610888044583, 0.5810658478637379, 0.053114169285967516, 0.43939454205137124, 0.1664552966975694, 0.6027774665781227, 0.09025109865912209
179, 0.48054973360470216, 0.10261324836973716, 0.5811048339455351, 0.05296815179762097, 0.4396379181296029, 0.1660214423698387, 0.6028119734918732, 0.08999982504578091
180, 0.48058751280923184, 0.1023290629190825, 0.5811673518819241, 0.05282743528557884, 0.43951642762023874, 0.1655676082928376, 0.6027958932568682, 0.08974973519717858
181, 0.48063530452010794, 0.10204800883749646, 0.5812243835920091, 0.05268685745215158, 0.43943538204733895, 0.1651131860709662, 0.6027823481704592, 0.08950164885253596
182, 0.48074871121003954, 0.10177870751174084, 0.5812600490195156, 0.052544104895844414, 0.4396129209520273, 0.16467627678533545, 0.6027990297975127, 0.08925570867499732
183, 0.4807746252932852, 0.10150084474073111, 0.5813255411293036, 0.05240779335720065, 0.439455676717633, 0.16423942559859064, 0.6027812530150203, 0.08901182962512888
184, 0.4808932850446249, 0.10123737811191032, 0.581360508548498, 0.052267327409714105, 0.4396615675049459, 0.1638161941023952, 0.6028052066993297, 0.0887702115413048
185, 0.48102265876204164, 0.10097864329363604, 0.58139891039244, 0.0521284756710719, 0.4399179799550684, 0.1634098677500272, 0.6028474335068211, 0.0885318199305408
186, 0.4811232275582164, 0.10071611892891537, 0.5814337217863681, 0.05199031261602636, 0.44005510200341763, 0.16298067361778928, 0.6028567826845865, 0.08829360199846865
187, 0.48123029410599827, 0.10045707638081883, 0.5817626358867701, 0.052044792383970855, 0.4403817841958776, 0.16260536154258556, 0.6035823933410263, 0.08861152639636055
188, 0.48134434579448254, 0.10020168561042536, 0.5817945748600557, 0.051908028323740335, 0.4405798184843375, 0.16219493306862384, 0.6036019773254061, 0.08837594898799458
189, 0.4812835796589865, 0.09993972334100874, 0.5825856785247048, 0.052894668461901856, 0.4407347376785247, 0.16177922236837414, 0.6053501419101482, 0.0913429083550504
190, 0.48138760813755227, 0.09968663649770157, 0.5829049842686481, 0.05293760629806908, 0.4410521811148825, 0.16141193355856925, 0.6060548565307207, 0.09161591181055093
191, 0.48153166315061896, 0.09944516047237051, 0.5829875537198898, 0.052811109877455624, 0.44140355364803846, 0.16106167391946927, 0.6062160950270088, 0.09140278984826748
192, 0.48163189380438726, 0.09919552300204663, 0.5830123368771932, 0.05267451498159657, 0.4415508718419894, 0.16065459642193944, 0.6062117708033339, 0.09116447059571248
193, 0.4812567309786851, 0.09907467923630912, 0.5831754206964384, 0.0525864510595884, 0.4404645645224468, 0.16094328663476873, 0.6062546503017182, 0.09092992767801011
194, 0.4811171644542662, 0.09883802209020377, 0.5832695797753181, 0.052467053058764604, 0.43990135380164286, 0.16071852116556562, 0.6062298442795399, 0.09069592412857128
195, 0.4812265056351439, 0.0985960281825588, 0.583292515864694, 0.05233332430521297, 0.44008965528951893, 0.1603273463278212, 0.6062337626102882, 0.09046308802707341
196, 0.48050584862125534, 0.09885773367000923, 0.5857217955458168, 0.062254127868153326, 0.43957888016514884, 0.1600768082369314, 0.611579280604674, 0.11710617873640454
197, 0.4806212245090913, 0.09861973532618218, 0.5857326529602996, 0.062096107486256984, 0.43978421386520294, 0.15969588047320182, 0.611560986938906, 0.11680885755559381
198, 0.48070086130717016, 0.09837673052116372, 0.5857475683258953, 0.061939454425882126, 0.43984680826147493, 0.15929452033112493, 0.6115162391926879, 0.1165152050849
199, 0.48080780007667584, 0.0981407781985799, 0.5857574472061049, 0.061783788030527184, 0.4400219099173418, 0.15891288093447972, 0.6114910344807245, 0.11622262574694919
200, 0.48090393177738844, 0.09790451114820112, 0.5857678021314985, 0.061629308115178534, 0.44015510452976847, 0.158526236403987, 0.6114576104040877, 0.11593266389783659
201, 0.48103585852139996, 0.09767848386385515, 0.5859352230151732, 0.061521388093905845, 0.440489761757599, 0.15820220927912723, 0.6118259347887638, 0.11576116600138621
202, 0.481146083608896, 0.0974489362355732, 0.5859448265750509, 0.06136906953256576, 0.4406869278137183, 0.15783488872161888, 0.6118073187871929, 0.11547457457069354
203, 0.4812352512610757, 0.09721687852448627, 0.5862555916326019, 0.0613768547886029, 0.44097540165208116, 0.1574990269173762, 0.6124986115514447, 0.1156080606739646
204, 0.48137128847761385, 0.0969976761910321, 0.5863209759993078, 0.061233323329495756, 0.4413064146174227, 0.1571832953693185, 0.6126289240618217, 0.11533930424838991
205, 0.48147803632901254, 0.09677281863078033, 0.5863285073721598, 0.0610838858969294, 0.4414957241961327, 0.15682276421427374, 0.6126063536766521, 0.11505809657349186
206, 0.481573441578793, 0.09654731124465513, 0.586335271799266, 0.060935520639430946, 0.4416396903867673, 0.1564552425556886, 0.6125727790146518, 0.11477949627164798
207, 0.4816870515264186, 0.09632762510668434, 0.5863463601910147, 0.060788363529809514, 0.44186513918717757, 0.15611041264816056, 0.6125660548905769, 0.11450195613521445
208, 0.48151786633985505, 0.0961266134742284, 0.5873349269924714, 0.062287666111225756, 0.44188740550224515, 0.1557350246022879, 0.6147524155616234, 0.11847852786362871
209, 0.48160092669098437, 0.09590385148330277, 0.5876356707379085, 0.06228966905446603, 0.4421600852832196, 0.15541177113912125, 0.6154221439217857, 0.1185887583886525
210, 0.4817055131929141, 0.09568718300035796, 0.5876371200412583, 0.06214118687125352, 0.4423472309600398, 0.1550649060847185, 0.6153888766985263, 0.11830704481697318
211, 0.48126385452798226, 0.09567448222660735, 0.5892995450774248, 0.06651010449263106, 0.4420921044383918, 0.15474119026307953, 0.619053537300549, 0.12942359637847772
212, 0.48130983954751844, 0.09545090541840011, 0.5893062044415385, 0.06635312613157758, 0.44204234411239013, 0.1543774953792839, 0.6189674440292449, 0.12912404735048974
213, 0.48140070202332536, 0.09523576824027277, 0.589298925102313, 0.06619726922360623, 0.4421699744902393, 0.1540258913381652, 0.6189032468977116, 0.1288239738031232
214, 0.4627947467947086, 0.28768757962742275, 0.5967942206085735, 0.12778037919501184, 0.4011550300372743, 0.6180025751495758, 0.626260204451657, 0.16747135344846686
215, 0.46298441224937636, 0.2870311693633444, 0.5967530493553673, 0.12748429189169322, 0.4015287220145407, 0.6165879187659898, 0.6261773604350745, 0.1670858263928281
216, 0.462826227559412, 0.28637536766296956, 0.5978653401188546, 0.1282302570193863, 0.4016550544089968, 0.6151617651363361, 0.6286774824615681, 0.17068188560939762
217, 0.4630231788012679, 0.2857294167726186, 0.5978244586112217, 0.12793586528985945, 0.402064583168557, 0.6137722167702767, 0.6286021340627672, 0.17029175591057874
218, 0.46318969245420716, 0.28508387353502135, 0.598058247861589, 0.12768854928378506, 0.40251072340696736, 0.612398129832326, 0.6291663698897452, 0.1701039166803681
219, 0.46336307413142525, 0.2844437722091595, 0.5980110436679492, 0.12739859581466836, 0.4028246999359164, 0.6110159471518358, 0.6290592878394681, 0.16972247149336936
220, 0.46351023719211654, 0.2838049287945771, 0.5979696050758888, 0.12711020304203643, 0.40303752058078945, 0.6096338282464674, 0.6289381754859239, 0.16934578408488152
221, 0.46368705203453214, 0.28317425286709985, 0.5979233946160151, 0.1268241494855545, 0.403373311035384, 0.6082733933681436, 0.6288396469721028, 0.16896853445804808
222, 0.4638906822734549, 0.2825519698180922, 0.5979263784200439, 0.12653819489073242, 0.4038451696375336, 0.6069423991229941, 0.6288747492473731, 0.16858835278806794
223, 0.4640560687656161, 0.28192850281694243, 0.5978807276511117, 0.1262559903696322, 0.4041403567825382, 0.6055959839829179, 0.6287694026640697, 0.16821725050885292
224, 0.46157036818738295, 0.28373701658867906, 0.5988337688457904, 0.12677523393464413, 0.39845543227927266, 0.6101772123143798, 0.629584547988155, 0.16828218053570565
225, 0.46174585811259916, 0.28311797102103725, 0.5987844017169869, 0.12649535532786854, 0.3987771388679911, 0.6088387919102997, 0.6294780543003263, 0.16791536828176798
226, 0.46191777436205983, 0.28250267930947487, 0.5987356291021777, 0.1262173083449952, 0.3990876955902082, 0.6075081703914327, 0.6293708112241931, 0.16755118466998248
227, 0.4620959871547515, 0.28189247148453045, 0.5989123639059246, 0.12596701276121922, 0.39954269287088146, 0.6062071609551117, 0.6298114700354525, 0.16731291893760655
228, 0.46201127500851663, 0.2812765026311009, 0.599800799892569, 0.12640122024680628, 0.39973233727852325, 0.6048830468989735, 0.631821976871952, 0.16967144458221187
229, 0.4621937606627298, 0.2806752158473272, 0.5997493105960849, 0.1261273293548753, 0.4000937552262725, 0.603585568010995, 0.6317214018659089, 0.16930738870190395
230, 0.4623816572443655, 0.2800788212510777, 0.5998718651595876, 0.1258665048266575, 0.4005516518315449, 0.6023118557537269, 0.6320393034696066, 0.1690074097103822
231, 0.4624970485842359, 0.2794774115244131, 0.5998359722509318, 0.12559495064574852, 0.40065356031504656, 0.6010087236252232, 0.6319018872504157, 0.1686540724151035
232, 0.46266762392712174, 0.27888648931977295, 0.5997837355039459, 0.12532649431787193, 0.4009743009747031, 0.5997318599504821, 0.6317927969885339, 0.16829836869908288
233, 0.4627347982733838, 0.27828925786113484, 0.5997706856166598, 0.12505742212428658, 0.40090540605141906, 0.5984444179058099, 0.6316498090337599, 0.16795094694791812
234, 0.4628796950765295, 0.27770279389497804, 0.5997229854069842, 0.12479204345155506, 0.40112871686382917, 0.5971740499766963, 0.6315265929989222, 0.16760224661834044
235, 0.4629653145701941, 0.27711440207313265, 0.5997006491225413, 0.1245267141552574, 0.4011307082972696, 0.5959021131025617, 0.6313886423232631, 0.16725857850748468
236, 0.4630513489359662, 0.2765298171895029, 0.6001056541222762, 0.12441761189986421, 0.401478753706571, 0.5946622041937264, 0.6323345153907561, 0.16753250712903545
237, 0.46324197545540513, 0.2759613428783687, 0.6000814571294543, 0.12415540648651997, 0.4019132114861485, 0.5934438492308989, 0.6323089156444182, 0.16717915196516978
238, 0.4633868062832216, 0.2753900079762803, 0.6000319791040072, 0.12389664270651304, 0.402146222062743, 0.5922066703695141, 0.6321872525574151, 0.1668380792314037
239, 0.46355304419331567, 0.2748252406437328, 0.599980954368927, 0.12363967886256348, 0.4024699750947319, 0.590987551524306, 0.6320852967095223, 0.16649610952429547
240, 0.4637290737484411, 0.27426559179339166, 0.5999360800246355, 0.12338377765885068, 0.4028415315437312, 0.5897830150295504, 0.6320056553024671, 0.16615344241945967
241, 0.4632816229303044, 0.2737837520652654, 0.6016783743532019, 0.12605129825325373, 0.4026467261289336, 0.5885658641933673, 0.6358858970461537, 0.17636870736439592
242, 0.4634273917167154, 0.27322686888383946, 0.6016222631892147, 0.12579360808949033, 0.402886720333807, 0.58736037665636, 0.6357534331598065, 0.1760159448009644
243, 0.4635852680991922, 0.2726751548054889, 0.6015650062298659, 0.12553766656493487, 0.40317893386946646, 0.5861681969419658, 0.6356322575079816, 0.17566351326170587
244, 0.44507281884188327, 0.39664308734134757, 0.609008722788759, 0.17076148104152108, 0.3623996500930665, 0.863876051797683, 0.6429363541845873, 0.2090339979493932
245, 0.4447860973657289, 0.39585812093384926, 0.6090802908137235, 0.17041629872617078, 0.3615579280386113, 0.8622114923847071, 0.6428694420814056, 0.20860958016691564
246, 0.4450365767368503, 0.39507216615887064, 0.6091406985265282, 0.17007219980790494, 0.36214673330130637, 0.8605066011591149, 0.6430845528006638, 0.20821237106790944
247, 0.4451789551870954, 0.3942779378748894, 0.6090870816302897, 0.16972965824294173, 0.36226466432023896, 0.8587649103025824, 0.6429047842745862, 0.20780958982840278
248, 0.4442860043571902, 0.39373240336287063, 0.6093915677214379, 0.1694546982940274, 0.36009608189644704, 0.8577091885243949, 0.6430729086615236, 0.20740702716687692
249, 0.44452807302427144, 0.3929594716847283, 0.6093069419861005, 0.16911933646722416, 0.3606012691335243, 0.856022118327683, 0.6429404525622385, 0.20700063825231352
250, 0.4447637287830542, 0.3921903946767681, 0.609221347410867, 0.16878616308406846, 0.36108257759770984, 0.8543421178892768, 0.6428017346817462, 0.20659781847797765
251, 0.4448553644316607, 0.3914110408957502, 0.6091796394049129, 0.1684508909652062, 0.3610837381950154, 0.8526385428764259, 0.6426275114863557, 0.2062042594071317
252, 0.4450905498458629, 0.3906514296082801, 0.6090960841510887, 0.16812154241456517, 0.3615711822735568, 0.8509801595923955, 0.6424952908959319, 0.20580537823920353
253, 0.4451766888607188, 0.38988102476165776, 0.6096101354161156, 0.1679872760371212, 0.3619874373657736, 0.849322420848981, 0.6437156663913938, 0.20630983251123103
254, 0.44542297289415733, 0.3891325041635844, 0.6096427449714474, 0.16765706864645255, 0.3625612381373811, 0.8476980117424983, 0.6438663880901653, 0.2059172663777211
255, 0.4456608995457846, 0.388387260969184, 0.609563842363215, 0.16733273147644587, 0.3630730153447239, 0.8460735418551883, 0.6437487218112173, 0.20552166618302659
256, 0.4458751527605765, 0.3876430486216929, 0.6094787130269317, 0.16701112256389333, 0.3634852224076941, 0.8444450928003324, 0.643598022794029, 0.20513397980292225
257, 0.446113798314549, 0.38690698593318673, 0.6095212945496846, 0.16668727387078494, 0.36404445134825375, 0.8428480977246819, 0.6437699374508314, 0.2047529742085913
258, 0.44555873680993846, 0.38625894778498354, 0.6116218751404939, 0.1697378909246365, 0.3638074880876986, 0.841221662751165, 0.648467295543199, 0.2177889681492866
259, 0.44579574572273156, 0.38553134918111875, 0.6115413024282419, 0.16941483803463786, 0.3643230095661122, 0.8396369442765277, 0.6483464164394088, 0.21737679087730763
260, 0.44596241661971636, 0.3847985773886197, 0.6114643688107523, 0.16909325935524203, 0.36455423840099654, 0.8380289644912204, 0.6481616931895753, 0.21697872234519688
261, 0.4461873637430552, 0.3840778354408311, 0.611538169776169, 0.16877321039216994, 0.3650910942531427, 0.836466798494746, 0.6484029718338248, 0.21659759856798322
262, 0.4460208157958123, 0.3833536044042426, 0.6115580407785508, 0.16845112208857824, 0.364526593982868, 0.834918770668257, 0.6482821374848415, 0.21619266291532382
263, 0.446236499151116, 0.382640027770375, 0.6114676171814628, 0.1681369384017254, 0.3649577705399446, 0.833359186075888, 0.6481265101895202, 0.2157959620902117
264, 0.44644503596184176, 0.3819296164397555, 0.6113776448794171, 0.1678245381251138, 0.36536251061003816, 0.8318052546372896, 0.6479663033134331, 0.21540253927514683
265, 0.4465022961252246, 0.3812094487184566, 0.6113344925663972, 0.16750905615222092, 0.3652958922927376, 0.8302350329559135, 0.6477852213260414, 0.21501586666258365
266, 0.44670846389985935, 0.38050701629218125, 0.6112456903764295, 0.16720014236837494, 0.36569713917580016, 0.828698713719146, 0.6476276826038156, 0.21462664317389799
267, 0.4469425580566508, 0.37981297784838175, 0.6112173246079066, 0.16688738100040285, 0.36623459170049283, 0.827191832555517, 0.647632366355755, 0.21422435720255933
268, 0.4471694201948521, 0.37912183258085036, 0.6111479097457743, 0.16657959457720514, 0.36673974057934855, 0.8256883805261567, 0.6475363021189676, 0.21383007295127748
269, 0.4473063268549337, 0.37842312615199825, 0.6110840777326163, 0.16627296249201237, 0.36688304930070037, 0.8241555539613478, 0.6473568959208599, 0.21345245608691565
270, 0.4474271159755808, 0.37772688771580537, 0.6110283752806819, 0.16596727846528425, 0.3669695108916124, 0.8226291464522179, 0.6471764686826904, 0.2130773569990022
271, 0.4476331020218322, 0.37704452290964824, 0.61094289706325, 0.16566673688227604, 0.3673869373949079, 0.8211386251365805, 0.6470318871925242, 0.21269713017730027
272, 0.44782760362424284, 0.3763644083958947, 0.610857694786588, 0.16536787039622292, 0.36775945511225494, 0.8196507301176065, 0.6468780637378705, 0.21232088383022588
273, 0.4473059050628123, 0.3757729805309189, 0.6128152887254442, 0.16819248926886135, 0.36753104647211376, 0.8181568332712232, 0.6512562444279218, 0.2238947335729786
274, 0.44751313876917265, 0.37510226495274607, 0.6127251252563068, 0.16789189768089768, 0.3679552684197155, 0.8166925609843149, 0.6511029401039639, 0.22350014723268158
275, 0.447722742029179, 0.37443571461622127, 0.6127840165533889, 0.16758919685098808, 0.3684541730264471, 0.8152481419996541, 0.6513064216257167, 0.22311883812038844
276, 0.44793742840342304, 0.3737737290887434, 0.6127044093314828, 0.16729052659525684, 0.3689217092889373, 0.8138068366072837, 0.6511832542323843, 0.22272363616855517
277, 0.44808313174682257, 0.37310628942479, 0.6126293679940454, 0.1669929386984089, 0.36911085757378587, 0.8123426208170136, 0.6509989274899057, 0.22234233336084977
278, 0.4482265061748682, 0.3724422747097755, 0.6128800354444711, 0.16674452009008595, 0.36953830493051143, 0.8109114635294644, 0.6516283427848701, 0.22218915990650193
279, 0.448440104651831, 0.3717912740351339, 0.6128082651373661, 0.16644972810908334, 0.3700132882828897, 0.8094956533466852, 0.6515239162612673, 0.22179744819006503
280, 0.4486365360980179, 0.3711412704600402, 0.6127193357055183, 0.1661588703209162, 0.3704093964818614, 0.8080759191897923, 0.651369400217754, 0.22141606979537912
281, 0.4488256377246856, 0.3704938009596104, 0.6126303295262917, 0.16586963713443612, 0.3707774144566068, 0.8066602863317074, 0.6512089774920042, 0.22103804067940552
282, 0.4490306810909573, 0.36985228527605096, 0.6125509963490271, 0.16558062136685767, 0.37122079903538785, 0.8052630685650173, 0.6510836331677067, 0.22065578535323166
283, 0.44921430215381336, 0.36921113420670904, 0.6124632891025792, 0.16529437927570387, 0.3715719318979524, 0.8038607097878583, 0.6509228125042096, 0.2202821445470279
284, 0.4494225924448218, 0.36857719759103175, 0.6124701351353923, 0.16500315161296406, 0.3720536108166223, 0.8024851255816894, 0.6510040350492285, 0.2198982270169215
285, 0.44936402554156624, 0.3679313265286488, 0.6124511046323273, 0.16471373024312133, 0.37174375123521725, 0.8010930390245609, 0.650849797879799, 0.2195274900241429
286, 0.4492931581861858, 0.3672894751870162, 0.612436000593343, 0.16442571473236106, 0.37140799206949104, 0.7997113886314037, 0.650700432675614, 0.21915787141840845
287, 0.449439365525098, 0.36665737686964267, 0.6123599463316676, 0.16414404805731594, 0.37162071474380937, 0.7983250531022598, 0.6505268044104051, 0.21879543428591583
288, 0.4491935877764749, 0.3660439473655343, 0.6124043819336289, 0.16386055713622688, 0.3709018916354339, 0.7970309018599319, 0.6504387161995933, 0.2184203487895634
289, 0.44940053918056333, 0.3654269820781805, 0.6123951492787411, 0.16357689073904488, 0.3713797485625017, 0.7956920868423675, 0.6504827343623465, 0.21804341108223743
290, 0.4495670878072819, 0.3648073788234583, 0.6123120930971173, 0.16330072231097267, 0.3716761013364458, 0.7943349959119396, 0.6503201961973664, 0.21768468704254382
291, 0.4497026264984532, 0.3641873369140678, 0.6125423141119748, 0.16306703160634395, 0.3720793066477917, 0.7929987119367999, 0.6509009668277207, 0.21753527933719513
292, 0.44989533051982805, 0.3635780548973718, 0.6124630166904104, 0.16279318797303285, 0.37249160951196997, 0.7916709163639053, 0.6507728114738328, 0.21717347170934406
293, 0.45009145278174534, 0.3629725560844596, 0.6124877621898956, 0.16251569656994239, 0.3729519082960983, 0.7903579273007225, 0.6508935953263437, 0.21681237594180683
294, 0.45026067021540456, 0.36236630676736437, 0.6124039818488286, 0.1622454119902942, 0.3732679883933181, 0.7890311861915053, 0.6507363599734404, 0.21646006645601523
295, 0.4503974171338959, 0.3617592038775058, 0.6123310473291775, 0.16197501404606116, 0.3734602523767867, 0.7876996084301308, 0.6505667115831971, 0.2161124510190059
296, 0.45059597009925056, 0.36116370806034426, 0.6122978986710781, 0.1617021784526511, 0.37391849082251016, 0.7864072947551207, 0.6505517103817463, 0.21574724120838734
297, 0.45071866237360225, 0.36056135472081896, 0.6122312593335554, 0.16143379433917765, 0.37406218188837814, 0.7850861527496779, 0.650381002831557, 0.21540374734442191
298, 0.4508468873039531, 0.35996266056835946, 0.6121621248900133, 0.16116710862851163, 0.3742287152375802, 0.7837730417676491, 0.6502128475409088, 0.215061553553423
299, 0.45103109106851125, 0.35937428058097787, 0.6122081055287732, 0.1608993305665132, 0.3746691670692499, 0.7824982279183532, 0.6503802074630396, 0.21472105486997242
300, 0.4512186258608155, 0.3587894780854331, 0.6122341804862411, 0.1606315739592155, 0.3751112416082184, 0.7812303748868715, 0.6505018953141711, 0.2143732147567094
301, 0.4513781585365676, 0.3582036442241067, 0.6121535319212251, 0.16037060581691423, 0.37540471430755257, 0.7799481343858135, 0.6503482476277027, 0.2140333622646958
302, 0.4515438414096501, 0.3576216525535883, 0.6120725966159852, 0.16011102883959996, 0.37572563920820584, 0.7786756651726199, 0.6502012195467196, 0.21369393366952344
303, 0.45169836039233296, 0.357041127939295, 0.6119936243493385, 0.15985249221476963, 0.37600361028878665, 0.77740466825295, 0.6500478007966776, 0.21335767074001097
304, 0.45082768282076424, 0.356775459322625, 0.6122803035337526, 0.1596673604154373, 0.37392444472498093, 0.7769683687548277, 0.6502093017690941, 0.21302501477167257
305, 0.45101201805533586, 0.35620460137870746, 0.61221037382451, 0.15941005865959493, 0.3743308507656162, 0.775725968552182, 0.6501026226037049, 0.21268364021042763
306, 0.4511842588694303, 0.35563481312980233, 0.6121312028234916, 0.15915537760427517, 0.3746831462250775, 0.7744818439850665, 0.6499672017920778, 0.21234900408409205
307, 0.45135922880846, 0.35506832301313385, 0.6120542550215545, 0.15890165662349334, 0.3750504001884212, 0.7732461319368302, 0.6498395171617339, 0.21201464232947514
308, 0.4492263393850855, 0.35645587963333614, 0.6128492482564675, 0.15925383884407335, 0.37020757680605654, 0.7766391489909326, 0.6505118309741138, 0.21199771726656708
309, 0.4493964729609759, 0.35589114815874595, 0.6127678879413365, 0.15900234909626568, 0.3705432182916508, 0.775403807289438, 0.6503687958587797, 0.21166928640202975
310, 0.4495867418431943, 0.35533240774754443, 0.6127107977827412, 0.15874885862559776, 0.37097812278864845, 0.7741898925007054, 0.6502966367160302, 0.21133141527910657
311, 0.44975513737055745, 0.35477306320185376, 0.6126304179100549, 0.1584997482759896, 0.37131128516327094, 0.7729664702164529, 0.650155733963621, 0.21100596508072805
312, 0.4499102763565449, 0.35421462636916184, 0.6125520920414251, 0.15825156679832994, 0.3715927820224428, 0.771742714224235, 0.6500065113461603, 0.210683978690157
313, 0.4500956247220419, 0.3536634894247487, 0.6125660017081391, 0.15799875756109388, 0.3720283460247899, 0.7705473217585126, 0.6501014936604173, 0.2103538441915796
314, 0.45028399815051273, 0.3531156089301058, 0.612542632664854, 0.15774750834671578, 0.3724653413599398, 0.7693582034778514, 0.6501093617961001, 0.21001866486064016
315, 0.4504275442767667, 0.35256383835247584, 0.6124678116381697, 0.15750249686016968, 0.3727074252852027, 0.7681480073876001, 0.6499576328015216, 0.20970227350276147
316, 0.4506085342111536, 0.35202019865768935, 0.6124038848366039, 0.15725717957345217, 0.3731132240665032, 0.7669654372886489, 0.6498660424599061, 0.20937651360930698
317, 0.45072655103200354, 0.35147078440367424, 0.6126237273227091, 0.1570575721904815, 0.373475705588125, 0.7657818671948794, 0.6504200546943368, 0.2092778591146518
318, 0.45090859572290887, 0.35093269048452425, 0.612572748845482, 0.15681305866077078, 0.37389493272819413, 0.7646132927119184, 0.6503599667740586, 0.20895128558673623
319, 0.45097716839219276, 0.3503843413044883, 0.612526411969773, 0.15656925769596716, 0.3738907395580185, 0.7634139022352326, 0.6501977225263768, 0.20864357961702387
320, 0.4511413025458835, 0.349848719862839, 0.6125965242532194, 0.15632944231699725, 0.3742957688018161, 0.7622544622374863, 0.6504179415660797, 0.20835444734217345
321, 0.4512952528326542, 0.34931421513604716, 0.6125191696042835, 0.1560918822509866, 0.3745901774840014, 0.7610844457457762, 0.6502771047724255, 0.20804490951325394
322, 0.4514741673570211, 0.3487861104319657, 0.6125132944775243, 0.15584935062397484, 0.37500730652808456, 0.7599384678265164, 0.6503235610110113, 0.20772327475846
323, 0.45157337559288546, 0.3482503255346415, 0.6124566433223322, 0.15561123126912066, 0.37509556576249453, 0.7587628334471943, 0.6501652659846565, 0.20742092282108607
324, 0.4516586865675586, 0.34771586720959896, 0.6127463783894382, 0.1554581383508999, 0.37541691936010096, 0.7576130121943246, 0.6508714965581597, 0.20748915835652115
325, 0.4504547662378129, 0.3478561747013724, 0.6131678951760903, 0.15540411583142177, 0.37261970977568415, 0.7581203672878257, 0.6511757052889079, 0.20724205129812232
326, 0.45061405795669335, 0.34733411452986646, 0.6130898872029562, 0.15517195564827688, 0.37293801678330274, 0.7569784633916694, 0.651039989297895, 0.2069384152972764
327, 0.4504935840086793, 0.3468094375717804, 0.6130921303306076, 0.15493451328069205, 0.37252012299666076, 0.7558577785581557, 0.6509261770674578, 0.20663197172142414
328, 0.4506586237902893, 0.34629322161853965, 0.6129269092288393, 0.15472700082482108, 0.3728544302816602, 0.7547288884834513, 0.6506666959752567, 0.20637009402015005
329, 0.45082027541069, 0.34577893365732515, 0.6127726783927929, 0.1545169235401996, 0.37317766684007536, 0.7536037489750982, 0.6504210884849025, 0.20610422844479634
330, 0.4509844288095022, 0.34526746729204766, 0.6126045582060407, 0.15431276262396432, 0.37351217472913867, 0.7524855205329292, 0.6501587183989401, 0.20584673085885388
331, 0.4511558813782861, 0.3447595897482882, 0.6124228108545576, 0.15411485466798094, 0.37387764435911713, 0.7513773073134851, 0.649900699079357, 0.20558898628621325
332, 0.4513186712006858, 0.3442527223351846, 0.6122538654413605, 0.15391327326667595, 0.37421047180224176, 0.7502692973718331, 0.649637918751299, 0.20533479553690995
333, 0.4514788608759541, 0.34374782981428226, 0.6120931837725082, 0.1537098839904042, 0.3745350863542762, 0.7491652691431204, 0.6493856377826938, 0.20507777763030663
334, 0.45163951497043625, 0.34324537140885625, 0.6119271256766816, 0.15350951859873835, 0.3748632067500714, 0.7480668868730412, 0.6491270665679464, 0.2048249010794024
335, 0.4518004828933751, 0.3427453070015335, 0.6117560980836795, 0.15331209394125578, 0.37519427854545273, 0.7469740401004451, 0.6488627068583778, 0.20457602130347913
336, 0.4518855571989586, 0.3422384315823384, 0.6116757652804667, 0.1530908418647303, 0.3754733764670969, 0.7458791363096916, 0.6488786893731194, 0.20427157531145468
